Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63,x1,Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59
32,22,55,25,53,33,20,19,25,32,53,0,34,12,33,34,46,40,11,33,11,48,42,51,12,32,55,56,39,42,51,44,11,17,33,51,17,42,40,33,30,31,33,21,58,33,32,25,12,62,25,19,39,22,41,32,33,55,53,54,33,22,32,41,62,25,19,33,36,20,32,55,33,22,62,33,40,31,53,30,39,0,19,4,12,57,58,42,55,33,33,53,22,54,12,33,53,31,40,7,48,42,11,32,33,57,58,33,46,40,34,12,22,46,25,39,14,52,35,36,32,55,22,33,25
32,12,55,37,0,28,62,32,12,25,57,31,42,6,17,51,0,12,25,42,33,34,42,20,12,61,21,8,47,40,11,48,22,52,12,32,22,55,34,27,31,33,40,17,57,39,0,25,12,32,41,33,31,53,54,42,31,11,0,40,41,12,0,25,40,33,31,61,6,54,12,22,25,62,32,12,42,51,57,34,39,32,34,55,52,40,33,57,6,17,33,31,57,44,53,0,54,33,39,53,32,57,40,55,33,57,21,40,58,33,12,57,58,42,34,31,57,33,32,55,31,13,17,6,33
12,40,17,31,62,12,41,0,40,51,25,62,22,20,12,32,19,55,25,34,32,42,46,55,34,32,55,34,46,37,51,0,61,22,19,33,17,53,57,31,41,32,55,33,42,32,55,33,19,37,42,32,12,55,44,57,44,33,58,54,12,57,51,44,32,32,55,19,25,37,17,62,10,41,49,12,41,25,22,19,41,62,20,12,25,33,36,39,6,32,32,34,55,22,46,12,25,22,39,11,33,31,53,57,30,39,12,52,25,20,32,55,33,44,41,32,55,22,34,42,34,55,32,46,27
33,22,14,28,32,57,12,20,25,62,42,12,32,55,44,32,44,55,33,34,42,34,32,25,22,39,33,46,34,52,46,34,35,27,32,22,25,32,19,41,12,42,33,25,40,32,55,37,34,46,33,12,28,41,31,32,55,22,33,25,0,41,46,34,33,41,12,22,33,62,33,62,39,32,34,11,48,31,6,33,32,55,37,57,58,32,55,44,22,37,17,6,31,40,11,57,21,33,11,54,0,12,39,20,28,39,46,34,35,33,32,55,46,34,12,40,33,17,31,57,56,32,38,37,55
32,55,44,33,41,33,31,6,42,11,33,42,44,31,17,32,55,33,37,34,12,32,34,39,55,33,32,40,53,12,32,55,12,34,25,22,25,19,32,55,58,61,57,56,40,33,32,31,58,53,11,48,62,33,12,32,41,22,34,55,39,52,12,28,56,34,46,27,3,35,46,34,3,35,45,4,57,33,40,61,32,55,22,25,62,40,33,32,55,58,33,19,32,55,53,53,33,42,40,10,51,42,33,46,34,32,22,55,25,19,39,12,52,0,25,34,46,27,45,12,19,12,25,33,0
32,55,19,22,25,12,42,51,25,0,33,31,6,30,40,12,0,25,51,41,32,55,37,12,0,32,55,19,22,25,32,55,22,34,21,4,12,17,31,10,34,12,33,22,31,42,57,40,0,58,33,40,53,21,31,34,46,35,5,3,12,25,20,62,52,55,32,34,33,0,25,22,0,19,34,40,57,17,33,12,41,32,55,62,25,33,62,39,50,54,32,55,22,34,37,33,53,54,31,50,63,41,12,33,4,12,19,25,22,20,46,21,34,35,33,33,40,57,4,58,33,40,41,12,53
22,12,25,35,34,33,32,40,53,55,32,42,55,46,34,12,0,22,28,25,32,55,34,37,22,32,51,55,34,42,11,31,30,13,33,32,34,22,55,21,12,34,20,62,17,32,55,22,25,19,42,33,44,0,12,57,58,13,40,33,41,19,25,12,1,32,55,25,22,19,32,55,12,39,22,32,22,55,33,62,33,31,54,53,57,34,32,46,3,55,41,12,0,25,33,33,12,40,32,25,31,33,30,24,54,33,40,57,0,39,53,17,33,40,31,42,52,62,39,43,40,33,57,6,58
32,33,55,37,62,33,31,17,40,13,12,52,22,62,25,25,22,12,19,20,12,41,25,22,0,34,45,20,12,46,21,17,34,40,33,32,33,55,31,40,33,40,17,0,53,12,0,25,19,32,32,55,42,34,45,24,57,21,47,16,57,33,31,58,54,33,54,31,53,30,31,33,6,17,40,57,33,58,40,53,12,0,51,39,25,46,34,45,42,20,32,55,44,33,37,28,49,33,54,41,22,11,32,62,34,33,40,6,4,17,33,40,17,6,31,12,28,39,42,62,32,33,55,53,22
51,0,3,12,41,51,42,0,25,39,56,38,55,39,25,32,33,55,50,37,12,0,3,20,25,39,0,12,28,25,32,55,34,22,27,12,39,28,25,32,25,19,22,12,32,22,25,40,0,34,39,34,12,32,52,42,32,55,58,37,32,12,22,0,25,39,51,34,12,20,42,33,62,20,52,40,33,57,31,6,11,48,46,30,34,39,12,52,28,62,51,39,0,12,34,33,21,61,44,41,12,39,44,52,62,57,46,34,0,12,0,12,6,31,33,33,53,31,0,41,0,51,42,19,12
19,12,25,0,32,33,53,40,62,20,34,46,21,33,57,46,34,12,51,42,32,55,22,25,19,33,41,22,62,32,39,33,32,25,12,34,32,55,46,22,32,33,55,40,37,57,12,20,25,51,32,41,39,22,55,41,12,28,33,62,42,20,62,12,19,32,55,33,44,31,42,44,12,41,33,0,12,33,62,40,33,32,57,6,55,32,55,19,37,34,32,55,37,19,43,39,52,12,41,25,32,55,44,51,33,32,33,55,40,22,42,44,34,51,32,34,46,3,12,52,32,34,55,52,27
32,55,39,34,22,33,40,57,12,31,56,21,17,25,19,31,62,12,33,41,0,21,12,42,51,34,46,39,32,27,32,55,37,42,22,32,55,34,37,62,57,40,58,13,41,32,55,22,25,33,12,51,25,22,39,33,24,31,40,57,32,55,42,19,39,32,55,22,25,19,32,55,33,28,0,32,55,37,41,19,40,33,54,53,57,33,40,0,41,53,32,55,33,42,22,58,51,32,57,12,32,25,33,22,62,32,0,25,22,19,38,28,12,55,32,32,33,22,55,25,57,42,11,6,31
42,33,34,12,53,44,21,32,40,55,12,0,33,62,20,33,40,58,57,32,45,2,29,52,3,32,55,25,22,19,34,46,45,19,35,32,41,55,62,22,32,55,37,58,34,12,62,33,25,20,32,22,55,25,33,40,57,11,33,58,55,32,19,34,45,22,32,25,41,34,57,42,33,11,58,32,55,33,58,22,32,12,19,22,25,44,13,57,0,40,33,40,24,53,57,46,34,0,12,42,0,53,33,25,31,51,44,42,41,58,39,57,40,52,61,22,19,25,35,1,20,12,53,34,33
42,51,44,40,12,0,33,51,12,40,33,32,55,62,53,33,32,31,57,62,32,55,37,33,19,25,62,52,19,45,33,19,20,35,45,12,22,25,0,32,12,33,62,20,25,34,39,52,46,43,25,12,22,0,28,42,19,32,25,12,0,12,51,25,19,46,4,42,34,6,12,34,41,42,46,32,55,33,22,58,40,17,58,33,24,12,4,41,0,49,33,39,28,40,41,32,55,58,33,42,12,57,41,42,40,42,32,55,19,0,34,46,27,45,5,57,12,22,52,25,20,19,0,33,37
39,0,25,12,31,39,52,33,20,43,4,53,24,18,40,12,25,19,0,51,32,55,39,36,22,33,0,34,44,58,51,31,44,20,42,42,57,58,40,33,33,40,31,53,30,56,55,38,32,37,33,40,17,32,53,57,33,30,58,53,12,40,42,17,33,0,33,41,28,40,32,44,55,42,12,33,40,57,31,32,42,34,32,46,51,42,33,19,62,32,32,55,62,12,22,32,55,34,46,37,17,40,21,33,6,32,55,12,22,25,34,46,12,40,33,33,40,32,55,62,33,57,30,40,31
32,55,19,37,22,32,33,55,31,37,41,33,17,12,31,42,12,51,57,44,57,40,13,31,33,32,55,25,0,62,57,4,33,53,10,32,12,25,55,51,33,32,55,58,40,33,32,22,12,62,32,34,55,22,27,57,33,21,58,53,40,33,57,6,17,12,39,0,46,41,34,53,54,33,22,41,9,12,6,40,12,41,62,33,22,46,35,17,34,27,12,20,62,25,45,32,55,43,34,46,12,41,33,53,40,22,25,0,41,19,51,34,42,46,12,20,0,25,19,22,58,57,42,21,13
32,55,44,33,22,33,12,0,41,40,40,57,33,58,17,34,3,0,53,46,12,41,39,33,40,0,12,51,20,25,33,40,57,41,12,41,22,33,25,12,32,55,22,19,25,34,46,52,27,45,39,38,32,56,55,46,34,45,35,27,32,55,37,19,25,12,0,25,39,22,55,32,34,46,19,34,12,32,42,55,12,34,0,51,46,39,19,12,0,1,32,55,42,34,37,41,0,12,25,20,33,32,62,58,31,32,55,33,37,19,32,19,55,20,25,12,0,51,25,33,34,12,20,46,62
41,19,12,0,25,42,12,51,25,19,33,40,58,57,17,62,41,22,25,12,33,57,31,12,62,32,12,25,42,33,34,46,12,27,45,57,12,33,25,19,32,55,37,19,25,32,55,33,37,34,19,25,1,22,56,41,31,32,44,54,43,45,52,34,46,34,32,46,55,22,28,62,53,31,10,12,0,19,25,51,30,21,46,34,5,32,55,44,54,33,51,19,25,52,45,12,42,40,51,41,33,40,31,44,53,12,39,4,40,25,42,12,11,33,31,46,34,55,32,58,32,55,34,22,37
32,34,55,46,27,58,42,32,57,44,0,25,19,20,51,28,32,0,41,62,32,55,37,22,25,39,52,12,25,19,32,55,19,42,37,34,52,45,12,43,44,51,21,32,33,32,55,34,37,45,12,0,20,25,22,30,46,21,58,33,32,55,33,22,25,12,32,33,55,34,12,41,33,25,0,32,55,22,28,62,32,55,22,56,25,34,33,42,46,56,41,62,19,37,45,39,12,52,51,34,51,0,25,22,12,33,21,58,32,55,12,34,32,33,42,33,40,12,31,53,32,55,22,37,25
34,46,3,35,19,33,57,58,40,6,32,33,55,22,62,57,44,41,31,12,32,44,55,33,37,12,44,9,0,49,32,0,55,34,22,22,34,56,25,45,44,0,41,25,12,32,55,22,25,33,32,42,55,44,34,12,41,40,51,4,34,46,22,0,25,34,32,55,27,19,31,33,32,53,54,57,40,44,61,58,33,28,32,62,53,52,43,39,33,34,33,53,57,31,58,39,52,41,12,62,33,31,39,6,36,33,0,28,62,41,46,34,42,12,45,42,57,58,44,33,33,39,31,62,12
39,36,19,0,1,32,55,37,34,46,33,40,57,58,17,40,33,12,0,53,42,44,31,33,30,21,17,40,33,4,12,32,42,34,55,32,55,37,19,22,25,22,19,39,32,32,55,42,37,44,32,33,55,22,21,12,31,41,62,20,12,41,62,42,34,4,33,57,41,6,32,55,37,34,56,32,55,58,37,41,33,53,12,40,0,32,55,33,27,22,32,55,19,25,22,32,55,33,19,25,32,55,12,25,19,33,53,6,4,0,12,42,20,52,39,32,55,62,22,52,0,19,25,12,51
25,32,19,0,55,32,19,55,25,1,12,19,25,0,42,32,25,34,19,42,57,33,53,31,19,4,12,61,40,41,31,55,42,32,11,33,53,20,17,40,4,6,17,40,24,46,40,34,42,24,33,32,54,58,55,32,55,33,34,22,33,19,55,32,53,42,46,34,12,40,33,53,54,31,40,44,42,33,32,41,33,21,44,50,41,41,33,0,62,12,42,33,58,46,34,28,0,12,41,33,32,55,42,44,62,46,34,40,33,35,40,33,32,53,0,32,55,25,37,42,46,34,51,41,0
34,46,12,27,5,11,48,0,42,31,33,53,7,62,50,62,33,41,12,31,30,33,31,53,0,32,22,55,34,45,32,55,22,21,37,40,17,21,33,0,34,12,41,46,62,40,61,57,24,17,33,41,31,12,17,40,61,3,53,33,58,33,0,31,57,33,40,21,32,53,12,51,0,3,34,32,55,37,57,33,34,46,27,12,22,61,33,12,40,53,12,31,41,62,20,34,46,42,24,12,62,33,12,41,28,12,34,62,20,52,11,30,33,6,31,32,55,22,33,25,33,40,53,31,17
32,25,55,22,42,12,19,45,25,20,32,22,55,33,25,0,25,32,33,19,34,3,46,33,40,12,19,25,32,3,33,21,63,44,50,51,0,12,25,19,42,33,61,44,30,31,33,57,20,12,33,44,50,32,55,41,12,25,0,62,12,42,41,25,62,34,46,32,55,27,39,32,33,22,25,36,33,53,34,54,39,12,51,52,25,12,33,34,0,39,33,17,40,31,53,46,44,34,41,50,42,51,12,41,25,39,32,55,0,28,46,34,30,61,53,34,53,46,3,20,25,56,19,22,54
32,34,55,44,52,11,33,58,6,31,32,55,44,37,12,42,41,12,44,49,32,55,44,33,22,12,33,41,62,53,28,12,0,41,33,32,55,22,37,19,32,55,37,34,58,32,55,33,12,62,41,21,0,22,19,32,55,37,22,33,33,53,0,40,20,0,25,51,19,12,0,33,40,39,17,32,55,44,33,37,34,46,3,42,51,57,33,17,6,40,12,34,42,41,0,44,32,33,55,22,33,40,24,11,12,44,33,42,32,58,32,55,53,33,22,11,40,48,57,24,34,46,33,12,40
32,55,42,62,37,34,46,42,12,45,46,12,34,42,62,58,32,57,33,55,24,11,12,33,40,51,0,3,12,41,22,32,25,55,33,57,33,58,42,21,32,55,22,37,25,32,55,37,19,42,42,56,32,55,46,32,33,55,22,37,33,24,53,40,57,32,55,33,12,62,33,4,24,42,6,61,40,57,62,33,32,33,55,22,25,32,35,55,45,19,12,40,33,41,17,40,33,0,58,53,32,12,55,44,34,34,61,46,41,33,21,34,33,24,55,56,34,32,55,62,39,52,51,33,12
42,12,44,51,32,34,12,5,27,46,32,55,37,22,25,57,42,58,52,44,22,41,45,25,12,41,12,25,0,51,32,22,55,25,19,20,45,62,19,34,12,20,41,62,0,33,34,21,40,46,12,52,39,62,41,32,55,44,37,19,11,58,33,40,57,39,52,43,27,45,41,51,0,12,39,31,33,17,11,58,40,34,12,3,17,32,55,22,62,37,4,3,17,6,40,32,55,22,42,25,12,34,45,22,46,32,33,40,55,25,12,39,41,51,52,40,33,57,17,53,33,21,41,62,40
12,41,39,40,0,61,40,57,62,33,32,55,22,33,25,34,32,22,55,27,34,46,43,52,3,34,46,21,40,33,32,40,57,58,33,51,44,32,55,34,33,44,31,54,53,62,12,28,33,10,33,53,0,34,32,32,22,25,55,12,22,34,32,55,27,32,55,25,22,39,32,12,34,40,33,40,33,57,58,17,57,58,12,32,41,33,31,6,53,62,45,55,34,32,22,12,62,33,25,20,34,24,46,49,57,33,32,58,55,0,32,0,12,55,33,32,55,42,37,34,33,32,19,55,25
12,0,25,51,20,12,34,41,42,51,12,41,42,20,40,21,47,8,53,24,21,17,42,40,33,0,34,22,32,19,33,40,32,39,55,34,12,46,45,52,34,12,51,46,42,32,55,44,21,33,36,6,4,17,31,33,57,40,58,53,11,48,21,42,33,12,41,44,62,51,42,12,62,32,55,12,0,62,25,41,34,46,42,12,27,33,44,31,54,57,14,35,45,27,12,12,62,51,34,0,57,14,22,19,25,34,46,42,12,32,32,55,33,28,62,32,55,44,22,37,39,52,12,25,32
33,32,40,12,62,33,32,55,19,22,41,34,12,46,25,32,55,22,25,33,32,22,55,46,25,25,32,19,22,55,32,55,0,19,22,32,55,37,19,34,40,0,11,48,41,34,24,4,40,8,41,12,42,62,51,22,25,62,12,41,32,55,22,44,37,39,11,52,34,40,0,25,12,19,51,6,31,24,33,17,46,34,3,35,45,12,62,42,33,28,32,0,25,41,19,39,32,55,22,33,12,49,41,40,62,44,62,20,42,12,25,0,12,22,42,24,47,33,53,61,32,55,22,37,34
33,40,31,53,17,33,57,40,58,32,14,32,55,62,19,44,41,63,0,40,12,51,0,41,62,0,12,25,19,22,12,0,41,25,34,52,62,12,43,32,24,47,34,46,8,33,6,11,31,17,33,57,32,55,21,42,13,44,21,51,32,22,25,19,55,51,52,39,12,25,32,55,22,34,27,0,39,33,40,19,33,40,53,57,54,32,55,37,22,25,32,55,37,19,25,12,32,33,19,25,33,53,57,20,0,46,34,51,33,41,33,31,32,40,19,19,34,32,25,55,0,58,12,51,57
32,62,55,22,41,33,31,42,19,32,12,42,19,41,25,32,55,44,37,33,33,31,40,57,42,33,53,0,4,40,61,46,57,58,40,22,32,25,55,0,0,39,25,12,33,20,45,25,35,33,42,32,0,55,22,32,55,44,42,37,46,34,3,35,5,52,39,32,12,25,14,32,55,0,22,34,46,27,5,45,46,34,56,40,58,51,42,32,39,55,34,3,46,27,35,57,40,33,58,17,33,57,32,17,19,12,20,0,41,42,12,41,42,14,62,32,55,33,22,37,12,34,25,22,32
32,55,22,25,37,33,41,32,31,44,33,57,58,40,53,33,32,40,55,22,51,44,57,33,31,34,46,35,27,3,41,12,20,33,25,0,51,12,25,3,32,33,55,22,25,33,12,40,25,22,42,57,33,58,6,57,58,31,13,33,12,57,34,40,17,57,58,44,31,17,57,58,40,21,6,33,6,17,4,40,33,31,57,6,40,12,42,33,0,40,30,54,33,50,53,32,55,0,28,25,33,40,31,62,53,33,62,57,12,20,0,58,51,12,22,0,19,51,25,40,32,55,33,22,37
32,19,55,51,25,32,55,22,34,39,34,55,32,45,43,63,33,57,40,31,32,55,37,19,25,32,55,22,33,25,32,33,55,22,25,32,55,33,57,62,33,40,46,34,4,53,33,34,24,40,32,55,37,19,22,33,40,32,55,53,32,55,56,37,39,46,34,4,33,40,33,62,39,32,12,32,55,33,22,62,34,46,27,55,32,34,27,45,43,35,12,20,25,42,19,12,0,22,14,25,12,19,25,48,11,12,0,42,20,25,33,40,17,20,53,58,32,37,55,42,11,48,12,34,63
32,55,44,37,22,55,42,19,1,45,0,12,51,33,40,32,55,34,56,58,44,12,62,32,41,41,33,62,53,12,39,12,33,42,62,41,12,31,19,62,33,31,50,53,54,55,32,62,34,53,33,28,62,41,12,31,44,33,51,12,39,12,33,25,62,32,34,55,22,41,31,6,13,44,33,41,33,31,12,40,32,55,33,37,19,32,55,33,44,22,33,6,40,42,4,32,0,33,34,12,19,12,41,25,22,32,55,19,33,37,12,41,25,51,22,22,32,25,55,19,31,44,33,51,12
12,0,4,33,34,32,20,55,19,42,0,28,25,22,41,33,41,40,0,53,11,48,31,42,25,32,55,22,33,25,63,41,51,31,17,41,12,25,22,0,32,34,55,19,37,32,55,37,34,62,31,33,41,53,44,32,33,53,55,25,41,12,25,62,22,33,40,53,31,41,32,22,25,55,19,52,34,45,43,19,33,54,53,31,50,39,12,52,51,0,32,12,28,62,55,33,62,12,19,31,33,17,62,42,19,57,61,33,58,40,12,39,0,28,41,57,40,24,33,11,17,28,40,12,33
12,41,40,17,33,57,24,4,33,53,12,34,46,33,62,32,22,28,33,25,19,31,17,62,37,12,32,19,37,42,12,0,33,31,25,46,34,0,41,12,0,12,51,3,39,39,52,12,25,43,11,42,44,31,30,33,17,6,53,10,17,33,31,6,41,12,33,17,31,62,33,40,57,53,58,34,46,3,35,45,11,40,24,48,33,12,41,62,33,57,12,51,42,40,44,40,33,54,53,57,33,32,22,55,25,51,31,3,0,20,12,0,33,25,40,32,62,12,55,28,32,55,19,37,12
0,33,41,40,31,52,41,62,12,28,0,12,40,41,33,51,11,33,59,44,56,37,19,13,25,53,33,31,62,12,12,0,40,33,31,12,51,41,0,3,32,55,19,22,25,12,0,25,22,19,32,42,55,34,22,0,25,42,12,19,33,22,32,25,55,41,62,33,31,12,31,33,32,19,55,56,30,38,33,0,33,20,31,26,0,32,55,12,37,19,61,40,17,57,24,56,38,25,41,39,32,55,37,44,43,44,32,55,37,42,32,19,55,25,34,32,55,34,37,27,12,42,41,0,62
0,12,51,41,3,33,57,31,6,53,0,12,40,20,33,33,0,40,12,41,21,17,40,41,0,33,41,31,12,53,32,55,33,37,62,42,51,12,0,39,32,55,34,27,22,32,33,62,31,55,32,19,55,25,33,41,33,31,32,58,32,34,12,22,46,31,33,40,41,44,0,20,53,34,3,0,14,41,25,12,32,55,37,19,22,33,40,31,32,6,12,41,25,51,22,32,55,22,62,25,12,42,34,51,57,11,48,51,12,41,57,46,34,47,4,41,12,31,44,51,33,40,57,53,61
39,33,12,57,62,0,22,12,25,19,0,39,51,19,25,56,38,32,55,25,33,32,58,40,34,12,33,40,34,0,0,25,19,40,53,57,33,58,17,6,55,32,37,54,33,17,58,57,33,31,33,0,40,53,28,33,44,31,32,63,34,12,45,22,32,34,33,32,12,27,21,25,41,19,32,33,12,6,40,17,33,53,31,40,57,12,62,20,25,28,21,34,40,46,33,12,34,41,62,0,33,53,55,32,54,42,34,57,46,12,33,53,40,24,47,32,12,22,55,41,32,55,37,22,33
56,38,46,32,55,12,41,33,39,25,12,33,17,6,40,12,32,22,44,25,32,55,19,25,20,12,25,22,62,32,41,33,25,22,0,31,42,13,44,33,33,12,32,31,19,33,40,53,17,16,42,33,57,12,34,32,39,55,52,37,12,33,40,31,62,39,57,22,55,32,32,0,41,44,55,0,31,41,33,13,31,33,44,6,17,12,33,40,0,25,39,33,21,12,17,33,40,32,57,55,39,12,25,34,46,40,61,24,33,57,11,48,31,6,33,53,20,33,10,54,0,12,33,40,51
33,57,40,17,53,28,0,32,22,62,44,0,58,32,31,11,48,56,39,58,51,19,25,0,20,32,55,41,39,37,12,62,52,25,20,40,33,21,17,22,32,55,0,19,25,42,31,41,44,12,36,6,33,4,39,33,6,32,55,13,39,33,0,56,6,6,40,33,4,17,12,62,41,42,58,40,17,33,31,57,32,55,22,19,25,12,62,25,22,19,32,55,58,61,33,33,62,42,31,12,20,62,45,52,42,32,55,39,19,25,34,31,62,33,12,42,51,0,12,25,33,19,22,25,0
57,58,33,40,17,40,33,32,55,21,41,53,0,20,32,12,41,0,25,22,25,12,19,20,22,34,62,33,31,32,41,34,22,25,12,33,44,42,31,62,32,39,33,22,12,57,12,46,34,0,33,41,32,53,12,39,0,52,32,12,42,34,46,51,33,11,31,6,17,33,33,53,22,12,25,32,57,55,58,19,39,57,33,34,46,39,12,52,32,0,31,57,33,17,44,32,55,33,22,37,41,25,22,19,0,32,33,55,44,42,32,55,22,53,62,34,45,52,43,46,33,12,62,53,10
12,25,22,32,19,25,34,22,12,62,55,32,37,42,19,0,20,12,28,45,25,19,32,0,12,31,0,33,22,53,17,4,26,31,40,33,12,31,40,41,24,47,16,53,40,34,57,35,46,3,31,54,53,55,33,55,32,42,19,34,33,42,12,31,17,41,39,12,28,62,40,17,33,4,21,33,40,53,31,58,42,32,55,19,39,12,25,34,19,3,33,41,12,62,20,12,31,62,33,20,35,57,46,42,34,32,55,33,25,12,32,33,0,55,12,4,33,61,36,40,20,33,0,35,53
40,33,61,57,17,34,12,46,51,45,32,22,25,55,14,33,34,32,21,62,12,20,25,0,51,32,55,22,34,33,33,19,20,25,42,33,32,0,12,55,56,38,19,55,32,39,19,25,12,52,32,33,44,55,31,32,55,22,37,44,32,55,33,22,37,12,0,28,25,20,55,32,42,37,58,33,53,32,55,30,40,34,3,32,55,57,0,40,58,32,32,55,19,44,62,34,5,46,27,35,41,12,25,22,62,33,58,32,57,40,2,37,19,29,1,0,12,28,25,20,58,46,33,51,0
33,32,55,40,53,33,22,25,39,12,34,12,46,0,25,33,20,42,39,62,12,22,25,46,19,41,42,25,33,40,39,33,62,20,30,12,42,62,32,25,32,55,22,39,37,33,53,54,31,0,4,31,39,12,6,34,42,12,51,22,40,32,0,19,37,12,44,32,55,42,39,0,58,32,42,40,33,30,58,24,32,55,21,30,33,40,33,57,53,58,41,33,31,62,10,32,31,55,34,37,34,33,21,30,11,0,57,58,12,40,32,33,55,34,37,12,0,39,51,4,11,34,42,48,52
39,33,57,6,40,32,33,55,40,34,33,40,6,31,53,32,33,55,22,25,39,12,51,0,25,34,46,12,3,40,46,34,57,12,22,34,32,55,33,12,22,25,32,19,55,0,46,32,55,42,32,55,22,44,33,12,0,31,40,17,32,55,19,0,37,4,34,33,46,17,41,25,22,17,19,32,55,19,12,37,42,56,32,55,51,12,46,34,42,51,46,58,42,57,51,32,22,34,12,27,33,53,58,57,40,57,33,42,62,20,34,32,45,20,42,0,32,33,25,28,48,11,13,44,31
33,32,22,53,25,33,31,41,6,17,41,12,25,39,56,34,32,40,55,46,25,22,12,33,39,0,25,19,22,12,13,31,41,44,11,33,20,62,25,45,0,56,58,12,41,33,53,40,24,0,46,19,35,58,34,32,55,37,42,58,33,11,31,44,63,32,55,22,25,19,32,55,19,25,37,12,62,52,25,45,33,22,25,32,19,32,55,34,42,27,32,55,33,62,12,41,33,12,31,40,32,55,33,37,62,33,53,40,7,12,22,25,32,35,12,33,40,25,0,62,41,12,25,62,22
39,32,55,40,0,58,42,0,57,32,32,33,55,58,44,33,32,12,62,22,0,53,33,25,20,33,34,53,32,21,32,33,55,34,39,33,57,40,53,31,12,33,42,51,62,22,25,0,32,12,42,33,32,58,31,33,32,19,31,40,33,26,54,30,44,13,42,44,57,21,12,33,40,20,41,32,55,44,22,42,33,58,57,54,50,31,6,30,9,44,33,51,31,6,32,57,40,58,33,21,33,12,25,62,31,12,40,0,62,17,41,28,12,49,62,32,19,55,25,42,42,12,51,34,0
32,34,55,22,27,32,55,22,33,37,32,55,33,22,25,33,34,40,53,21,33,34,12,32,40,32,55,33,44,58,46,34,41,3,33,51,46,34,12,32,32,33,55,53,12,6,33,40,58,13,32,55,33,44,40,22,34,32,55,25,12,34,32,25,22,33,44,32,55,12,40,12,33,6,17,33,24,16,6,53,33,40,17,41,31,33,32,55,41,22,32,55,37,42,11,17,21,33,6,57,32,55,33,44,0,61,63,40,21,60,25,33,22,19,32,32,55,37,22,44,55,31,32,44,41
58,40,33,12,57,21,0,12,41,25,0,25,22,19,20,21,11,17,48,53,34,12,40,46,57,4,33,53,40,24,34,32,46,45,27,61,40,33,17,0,32,55,33,52,62,32,42,44,57,58,42,19,45,32,43,32,55,52,42,34,33,21,40,32,12,12,25,19,22,51,41,32,55,22,62,46,34,33,42,24,12,41,32,51,0,32,55,58,37,19,32,55,42,44,22,40,33,61,58,17,34,17,3,46,4,22,25,12,55,32,17,31,4,63,53,33,53,40,21,57,31,6,40,17,57
32,33,55,20,62,32,12,55,34,62,32,55,0,25,12,32,55,22,25,19,40,12,4,41,33,34,33,61,40,53,45,52,29,34,43,19,32,25,55,22,32,55,33,62,39,32,55,22,25,33,32,12,55,0,25,12,34,0,45,25,40,61,33,6,17,32,55,56,25,19,12,51,41,25,39,32,55,37,19,25,32,34,55,33,22,61,33,40,57,19,46,21,34,35,27,39,12,52,62,25,32,25,22,55,19,34,12,46,51,45,46,27,42,61,5,42,46,34,35,45,40,25,12,33,32
32,55,39,34,37,22,25,19,32,1,55,32,22,44,37,32,39,55,33,58,56,34,38,3,29,61,57,62,10,4,33,31,53,57,62,42,44,51,55,32,31,33,30,57,58,42,19,45,35,43,33,40,57,58,53,12,4,0,39,31,33,40,31,53,6,32,55,31,22,33,41,33,31,62,40,39,52,12,43,51,12,4,46,11,41,32,33,55,40,58,39,33,32,55,44,32,42,34,55,22,33,53,30,31,24,32,55,22,34,27,42,40,58,33,57,42,40,12,33,51,33,31,40,6,41
